Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
458.179	-0.000	-0.005	-0.025	0.008
458.241	-0.007	-0.005	-0.033	0.008
458.304	-0.000	0.007	-0.025	-0.008
458.366	-0.000	-0.011	-0.025	0.016
458.429	-0.007	-0.005	-0.025	0.008
458.491	-0.000	0.007	-0.033	0.016
458.554	-0.007	0.001	-0.025	0.016
458.617	-0.000	0.001	-0.016	0.008
458.679	-0.007	0.001	-0.033	0.016
458.742	-0.000	0.007	-0.033	0.016
458.804	-0.000	0.001	-0.033	0.008
458.867	0.006	0.001	-0.025	0.025
458.929	-0.007	0.001	-0.025	0.008
458.992	-0.000	-0.005	-0.016	0.008
459.054	-0.000	-0.005	-0.033	0.016
459.117	-0.007	-0.005	-0.033	0.008
459.180	-0.007	-0.005	-0.025	0.008
459.242	-0.000	0.001	-0.033	0.008
459.305	-0.000	0.013	-0.025	0.016
459.367	-0.000	0.007	-0.033	0.008
459.430	-0.007	-0.011	-0.033	0.008
459.492	-0.000	-0.005	-0.033	0.016
459.555	-0.000	-0.005	-0.025	0.016
459.617	-0.000	0.007	-0.016	-0.000
459.680	-0.013	0.001	-0.025	0.008
459.742	-0.007	-0.005	-0.025	0.025
459.805	-0.007	-0.005	-0.033	0.008
459.868	0.006	-0.005	-0.025	0.016
459.930	-0.000	0.007	-0.041	0.016
459.993	-0.007	0.001	-0.041	0.008
460.055	0.006	-0.005	-0.033	0.008
460.118	0.006	0.007	-0.033	0.016
460.180	-0.000	0.001	-0.033	0.016
460.243	0.006	-0.005	-0.008	0.025
460.305	-0.007	0.001	-0.025	0.008
460.368	-0.000	-0.011	-0.025	0.008
460.431	-0.000	0.007	-0.025	0.008
460.493	-0.000	0.001	-0.025	-0.000
460.556	-0.000	0.001	-0.016	0.008
460.618	-0.000	0.001	-0.033	0.008
460.681	-0.000	0.001	-0.041	0.016
460.743	-0.007	0.001	-0.033	0.008
460.806	-0.000	0.007	-0.016	0.016
460.868	0.006	0.001	-0.025	0.016
460.931	-0.007	0.001	-0.041	0.008
460.993	-0.000	-0.011	-0.025	0.008
461.056	-0.007	0.001	-0.033	-0.000
461.119	0.012	-0.005	-0.025	-0.000
461.181	-0.000	0.001	-0.033	-0.000
461.244	-0.000	0.001	-0.033	-0.000
461.306	0.006	0.007	-0.033	-0.000
461.369	-0.000	0.001	-0.025	0.016
461.431	-0.000	-0.011	-0.041	0.008
461.494	-0.007	-0.005	-0.025	0.016
461.556	0.006	0.001	-0.033	0.008
461.619	-0.000	-0.011	-0.033	0.008
461.682	-0.013	0.001	-0.033	0.008
461.744	-0.007	-0.005	-0.033	0.008
461.807	0.006	0.007	-0.041	0.016
461.869	-0.000	0.007	-0.033	0.016
461.932	-0.000	-0.005	-0.033	0.008
461.994	-0.000	0.001	-0.025	0.025
462.057	0.006	0.001	-0.033	0.008
462.119	-0.007	0.001	-0.025	0.008
462.182	-0.000	0.001	-0.033	0.025
462.244	-0.007	-0.011	-0.033	0.016
462.307	-0.000	-0.005	-0.025	0.016
462.370	-0.000	-0.011	-0.033	0.016
462.432	0.006	-0.011	-0.033	0.016
462.495	0.006	0.001	-0.033	0.016
462.557	-0.000	-0.005	-0.033	0.016
462.620	-0.000	-0.005	-0.025	0.016
462.682	-0.007	-0.005	-0.016	0.016
462.745	-0.007	0.001	-0.025	0.008
462.807	-0.000	0.001	-0.025	0.016
462.870	-0.000	0.001	-0.033	0.008
462.933	-0.000	0.007	-0.033	0.008
462.995	-0.000	0.001	-0.025	0.008
463.058	-0.000	-0.011	-0.016	0.025
463.120	0.006	-0.005	-0.025	0.008
463.183	-0.007	-0.005	-0.025	-0.000
463.245	-0.000	0.001	-0.041	0.008
463.308	0.012	0.007	-0.033	0.016
463.370	-0.000	0.001	-0.025	0.008
463.433	-0.000	-0.005	-0.033	0.008
463.495	-0.007	0.001	-0.025	0.016
463.558	-0.000	-0.005	-0.025	-0.000
463.621	-0.007	-0.005	-0.025	0.016
463.683	-0.000	0.007	-0.033	0.016
463.746	0.006	-0.005	-0.033	0.016
463.808	-0.000	0.001	-0.033	0.008
463.871	-0.000	0.001	-0.025	-0.000
463.933	-0.000	0.001	-0.025	0.008
463.996	-0.000	0.001	-0.033	0.008
464.058	-0.007	0.001	-0.033	0.016
464.121	-0.000	0.007	-0.025	0.016
464.184	-0.000	-0.005	-0.033	0.016
464.246	-0.007	0.001	-0.033	0.016
464.309	-0.000	-0.005	-0.033	0.008
464.371	-0.013	-0.005	-0.033	0.008
464.434	0.006	0.001	-0.025	-0.000
464.496	0.006	0.013	-0.025	0.016
464.559	-0.000	0.001	-0.016	0.008
464.621	0.006	0.001	-0.025	0.008
464.684	-0.000	0.001	-0.025	0.016
464.746	0.006	0.001	-0.025	0.016
464.809	-0.000	-0.005	-0.016	0.008
464.872	-0.007	0.001	-0.025	0.016
464.934	-0.000	0.001	-0.041	0.016
464.997	-0.000	0.001	-0.041	0.016
465.059	0.012	0.007	-0.025	-0.000
465.122	0.006	0.001	-0.025	0.016
465.184	-0.007	0.001	-0.016	0.016
465.247	0.006	0.007	-0.033	0.025
465.309	-0.000	0.007	-0.033	0.008
465.372	-0.000	0.001	-0.033	0.016
465.435	-0.007	-0.005	-0.016	-0.000
465.497	-0.000	0.001	-0.025	0.008
465.560	-0.000	0.001	-0.025	0.008
465.622	-0.000	0.001	-0.033	0.008
465.685	-0.000	0.007	-0.033	0.016
465.747	-0.000	0.007	-0.033	0.008
465.810	-0.000	0.013	-0.025	0.008
465.872	-0.000	0.001	-0.025	0.016
465.935	0.006	0.007	-0.033	0.025
465.997	-0.000	-0.005	-0.033	0.016
466.060	-0.000	0.001	-0.016	0.016
466.123	-0.007	0.001	-0.016	0.016
466.185	-0.007	-0.005	-0.025	0.016
466.248	-0.000	0.001	-0.025	0.025
466.310	-0.000	0.007	-0.033	0.016
466.373	-0.000	-0.005	-0.025	0.025
466.435	-0.000	-0.005	-0.033	0.008
466.498	0.006	0.001	-0.025	0.016
466.560	0.006	0.001	-0.033	0.008
466.623	0.006	0.001	-0.025	0.008
466.686	-0.000	0.001	-0.025	0.016
466.748	-0.000	-0.011	-0.033	0.016
466.811	-0.000	-0.005	-0.033	0.016
466.873	0.006	-0.005	-0.041	0.008
466.936	-0.013	-0.005	-0.025	0.008
466.998	0.006	-0.005	-0.025	0.008
467.061	-0.000	0.001	-0.025	0.016
467.123	-0.000	0.001	-0.025	-0.000
467.186	0.006	0.007	-0.033	0.016
467.248	-0.000	0.001	-0.033	0.016
467.311	-0.007	0.001	-0.033	0.008
467.374	0.006	0.001	-0.033	0.008
467.436	-0.000	0.007	-0.033	0.016
467.499	-0.000	0.007	-0.016	0.008
467.561	-0.000	0.001	-0.016	0.008
467.624	-0.000	0.007	-0.025	0.025
467.686	-0.000	0.001	-0.016	0.016
467.749	-0.007	0.001	-0.025	0.008
467.811	-0.000	0.001	-0.025	0.016
467.874	0.006	-0.005	-0.016	0.008
467.937	0.006	-0.011	-0.033	0.008
467.999	-0.000	-0.005	-0.025	0.016
468.062	-0.007	0.001	-0.033	0.016
468.124	-0.000	-0.005	-0.033	0.008
468.187	0.012	-0.005	-0.033	0.008
468.249	-0.000	0.001	-0.033	0.016
468.312	-0.007	-0.005	-0.025	-0.000
468.374	-0.000	0.007	-0.033	0.025
468.437	0.006	-0.005	-0.033	0.025
468.499	-0.000	-0.005	-0.033	0.016
468.562	0.006	-0.005	-0.033	0.016
468.625	-0.007	-0.005	-0.025	0.016
468.687	-0.000	0.001	-0.025	0.008
468.750	-0.000	0.001	-0.025	0.008
468.812	-0.000	-0.011	-0.025	0.025
468.875	0.006	-0.005	-0.016	0.008
468.937	-0.000	-0.011	-0.033	0.008
469.000	-0.000	0.001	-0.025	0.016
469.062	0.006	0.007	-0.041	0.008
469.125	-0.007	0.001	-0.016	0.016
469.188	-0.000	-0.011	-0.033	-0.000
469.250	-0.007	0.007	-0.025	0.016
469.313	0.012	0.001	-0.033	0.016
469.375	-0.000	0.001	-0.033	0.016
469.438	-0.007	-0.005	-0.033	0.025
469.500	-0.000	0.001	-0.033	0.016
469.563	-0.000	0.001	-0.033	0.008
469.625	0.006	-0.005	-0.033	0.016
469.688	-0.000	-0.005	-0.033	0.016
469.750	-0.007	-0.005	-0.033	-0.000
469.813	-0.000	0.001	-0.025	0.008
469.876	0.006	0.001	-0.033	0.025
469.938	-0.000	0.001	-0.025	0.016
470.001	-0.000	-0.005	-0.033	0.016
470.063	-0.007	-0.005	-0.025	-0.000
470.126	-0.000	0.001	-0.016	0.016
470.188	-0.000	0.001	-0.025	0.008
470.251	-0.000	-0.005	-0.025	0.008
470.313	-0.000	0.001	-0.041	0.025
470.376	-0.013	0.001	-0.033	0.016
470.439	-0.000	-0.005	-0.025	0.016
470.501	-0.000	-0.005	-0.033	0.016
470.564	-0.000	0.001	-0.033	0.025
470.626	-0.007	0.001	-0.033	0.033
470.689	-0.000	0.001	-0.025	0.008
470.751	-0.013	-0.005	-0.025	0.008
470.814	-0.007	0.007	-0.033	0.025
470.876	-0.000	0.007	-0.033	0.016
470.939	0.006	-0.005	-0.025	0.016
471.001	-0.000	-0.005	-0.016	0.025
471.064	0.006	0.001	-0.025	0.016
471.127	-0.000	0.001	-0.025	0.008
471.189	-0.007	-0.005	-0.033	0.008
471.252	-0.000	-0.005	-0.033	0.016
471.314	0.006	-0.005	-0.041	-0.000
471.377	-0.000	-0.005	-0.025	0.016
471.439	0.006	-0.005	-0.025	0.008
471.502	-0.007	0.001	-0.025	0.016
471.564	-0.000	0.001	-0.033	0.008
471.627	-0.007	-0.005	-0.033	0.016
471.690	0.006	0.001	-0.025	0.025
471.752	0.006	0.007	-0.025	0.025
471.815	-0.007	-0.005	-0.033	0.016
471.877	-0.007	-0.011	-0.016	0.008
471.940	-0.000	0.007	-0.025	0.016
472.002	0.006	0.001	-0.033	0.016
472.065	-0.000	0.001	-0.033	0.008
472.127	-0.007	-0.005	-0.025	-0.000
472.190	-0.007	0.001	-0.025	0.016
472.252	-0.000	0.001	-0.041	0.008
472.315	-0.000	-0.011	-0.025	0.016
472.378	-0.007	0.001	-0.025	0.016
472.440	-0.000	-0.011	-0.025	0.016
472.503	-0.000	0.007	-0.033	0.016
472.565	0.006	-0.005	-0.033	0.016
472.628	-0.000	0.001	-0.033	-0.000
472.690	-0.007	0.001	-0.016	0.025
472.753	-0.000	-0.011	-0.016	-0.000
472.815	-0.000	-0.005	-0.033	-0.000
472.878	-0.000	-0.011	-0.025	0.008
472.941	-0.000	0.007	-0.033	0.008
473.003	-0.000	-0.005	-0.025	-0.000
473.066	-0.000	-0.005	-0.033	0.008
473.128	-0.007	0.001	-0.025	0.008
473.191	-0.000	-0.011	-0.033	0.008
473.253	-0.007	-0.005	-0.033	0.025
473.316	-0.000	-0.005	-0.016	0.025
473.378	-0.000	0.001	-0.033	0.008
473.441	-0.000	0.001	-0.041	0.008
473.503	-0.007	-0.011	-0.033	0.016
473.566	0.006	-0.005	-0.033	0.016
473.629	-0.000	0.007	-0.033	0.008
473.691	-0.007	0.001	-0.025	-0.000
473.754	-0.000	0.007	-0.033	0.016
473.816	0.006	-0.005	-0.025	0.025
473.879	0.006	0.001	-0.033	0.016
473.941	-0.007	0.001	-0.033	0.016
474.004	-0.000	-0.005	-0.016	0.008
474.066	-0.000	0.001	-0.025	0.016
474.129	-0.007	-0.005	-0.033	0.016
474.192	0.006	0.007	-0.025	0.008
474.254	-0.000	-0.005	-0.025	0.008
474.317	-0.000	0.001	-0.025	0.025
474.379	0.012	0.001	-0.025	0.008
474.442	-0.000	0.007	-0.033	0.008
474.504	-0.007	0.001	-0.033	0.016
474.567	-0.000	0.001	-0.041	0.016
474.629	0.012	0.007	-0.033	0.008
474.692	-0.000	-0.005	-0.016	0.008
474.754	-0.000	0.007	-0.016	0.008
474.817	-0.000	0.001	-0.025	0.016
474.880	0.006	0.001	-0.033	0.008
474.942	-0.000	0.001	-0.033	0.008
475.005	-0.000	0.007	-0.025	0.016
475.067	-0.000	-0.005	-0.025	-0.000
475.130	-0.007	0.001	-0.025	0.016
475.192	-0.000	-0.005	-0.025	0.008
475.255	-0.000	0.001	-0.033	0.008
475.317	-0.007	0.001	-0.016	0.008
475.380	-0.007	0.001	-0.025	0.008
475.443	-0.000	-0.005	-0.033	0.008
475.505	0.006	-0.005	-0.033	0.008
475.568	-0.000	0.001	-0.033	0.016
475.630	-0.000	0.001	-0.033	0.008
475.693	-0.007	-0.011	-0.025	0.008
475.755	-0.000	0.001	-0.016	0.008
475.818	-0.000	0.001	-0.025	0.008
475.880	-0.007	0.007	-0.033	0.016
475.943	-0.013	0.001	-0.025	0.016
476.005	-0.000	0.001	-0.033	0.016
476.068	-0.007	0.001	-0.025	0.025
476.131	-0.000	0.001	-0.025	-0.000
476.193	0.006	-0.005	-0.033	-0.000
476.256	-0.007	-0.005	-0.025	0.016
476.318	0.006	0.001	-0.025	0.008
476.381	-0.000	0.001	-0.033	0.008
476.443	-0.000	-0.005	-0.033	0.016
476.506	0.006	0.007	-0.033	0.016
476.568	-0.000	-0.005	-0.025	0.008
476.631	-0.000	-0.005	-0.025	-0.000
476.694	-0.007	0.001	-0.025	0.016
476.756	-0.000	0.001	-0.025	0.016
476.819	-0.000	0.001	-0.033	0.016
476.881	0.006	0.001	-0.025	0.008
476.944	0.006	0.001	-0.025	0.008
477.006	-0.000	0.001	-0.033	0.008
477.069	-0.000	-0.011	-0.041	-0.000
477.131	-0.000	-0.005	-0.033	-0.000
477.194	-0.000	-0.005	-0.041	0.025
477.256	-0.000	-0.005	-0.025	0.008
477.319	-0.007	-0.005	-0.025	0.008
477.382	-0.000	0.001	-0.025	0.008
477.444	-0.000	0.001	-0.033	0.016
477.507	0.006	-0.005	-0.025	0.025
477.569	-0.007	0.007	-0.033	0.025
477.632	0.006	-0.005	-0.025	0.008
477.694	0.006	0.007	-0.033	0.008
477.757	-0.007	0.007	-0.033	0.016
477.819	-0.000	-0.005	-0.033	-0.000
477.882	-0.000	-0.011	-0.033	-0.008
477.945	-0.000	-0.011	-0.033	0.008
478.007	-0.000	0.001	-0.016	0.016
478.070	-0.000	0.007	-0.033	0.016
478.132	0.006	0.001	-0.025	0.016
478.195	-0.000	0.001	-0.025	0.016
478.257	-0.007	-0.005	-0.025	0.008
478.320	0.006	-0.005	-0.025	0.008
478.382	0.006	-0.005	-0.025	0.025
478.445	0.006	0.001	-0.033	0.008
478.507	-0.000	0.001	-0.025	-0.000
478.570	0.006	0.001	-0.025	0.016
478.633	-0.000	0.007	-0.025	0.008
478.695	-0.000	0.001	-0.033	0.008
478.758	-0.000	0.001	-0.033	0.016
478.820	-0.000	0.007	-0.033	0.025
478.883	-0.000	-0.005	-0.025	0.016
478.945	-0.000	0.007	-0.025	0.008
479.008	-0.013	-0.005	-0.033	0.016
479.070	-0.007	0.007	-0.025	0.008
479.133	-0.000	0.007	-0.016	0.008
479.196	-0.000	-0.005	-0.033	-0.000
479.258	-0.000	-0.005	-0.033	0.008
479.321	0.006	-0.005	-0.033	0.008
479.383	-0.007	0.007	-0.016	0.016
479.446	0.006	-0.011	-0.033	-0.000
479.508	0.006	-0.005	-0.033	-0.000
479.571	-0.000	-0.005	-0.033	0.025
479.633	-0.000	0.007	-0.016	0.025
479.696	-0.000	-0.011	-0.025	0.016
479.758	-0.000	0.001	-0.025	0.016
479.821	-0.000	0.001	-0.016	0.008
479.884	-0.000	0.001	-0.033	0.008
479.946	-0.000	0.001	-0.025	-0.000
480.009	-0.000	-0.005	-0.025	0.008
480.071	0.006	0.013	-0.033	0.016
480.134	-0.000	0.001	-0.033	0.008
480.196	-0.000	-0.011	-0.025	0.016
480.259	-0.007	0.001	-0.025	0.008
480.321	0.006	-0.005	-0.025	0.008
480.384	-0.000	0.007	-0.033	0.008
480.447	-0.000	0.001	-0.016	0.016
480.509	-0.007	-0.005	-0.041	0.016
480.572	-0.000	-0.005	-0.025	0.008
480.634	-0.000	0.001	-0.033	0.016
480.697	0.006	0.001	-0.033	-0.000
480.759	-0.000	-0.005	-0.025	0.008
480.822	-0.007	0.001	-0.033	0.016
480.884	0.006	0.001	-0.033	0.008
480.947	-0.000	0.001	-0.025	0.016
481.009	-0.000	0.001	-0.033	0.016
481.072	-0.013	0.007	-0.025	-0.000
481.135	0.006	-0.005	-0.033	0.008
481.197	0.006	-0.005	-0.016	0.008
481.260	-0.007	-0.005	-0.033	0.016
481.322	0.006	0.001	-0.025	-0.000
481.385	-0.000	0.001	-0.033	0.016
481.447	0.006	0.001	-0.033	0.008
481.510	-0.000	-0.005	-0.025	0.016
481.572	0.006	-0.005	-0.041	0.008
481.635	0.006	0.001	-0.033	-0.000
481.698	0.006	0.001	-0.033	0.016
481.760	-0.000	-0.011	-0.025	0.016
481.823	0.006	-0.005	-0.016	-0.000
481.885	-0.007	0.001	-0.025	0.008
481.948	-0.000	0.007	-0.033	-0.000
482.010	-0.000	0.001	-0.033	-0.000
482.073	-0.007	0.001	-0.016	0.008
482.135	-0.000	-0.005	-0.033	0.008
482.198	-0.000	0.001	-0.025	0.008
482.260	-0.000	-0.005	-0.025	0.008
482.323	-0.007	-0.005	-0.025	0.008
482.386	0.006	0.001	-0.016	0.008
482.448	-0.000	-0.005	-0.041	0.016
482.511	-0.013	-0.005	-0.025	0.025
482.573	0.006	-0.005	-0.033	0.008
482.636	-0.000	0.001	-0.016	0.016
482.698	-0.007	-0.005	-0.033	0.016
482.761	-0.000	0.001	-0.025	0.016
482.823	0.006	-0.005	-0.025	0.016
482.886	-0.007	0.007	-0.033	0.008
482.949	-0.013	0.001	-0.033	0.008
483.011	-0.000	0.001	-0.016	0.016
483.074	-0.000	-0.011	-0.025	0.008
483.136	0.012	0.001	-0.041	0.008
483.199	-0.000	0.001	-0.025	0.008
483.261	-0.000	0.001	-0.033	0.025
483.324	0.006	0.001	-0.025	0.016
483.386	-0.007	-0.005	-0.016	0.025
483.449	-0.000	0.001	-0.033	0.008
483.511	-0.000	-0.005	-0.025	0.016
483.574	-0.000	-0.005	-0.033	0.025
483.637	0.006	0.001	-0.033	-0.000
483.699	-0.000	-0.005	-0.025	0.008
483.762	0.006	0.001	-0.033	0.008
483.824	-0.007	0.013	-0.025	0.008
483.887	-0.007	-0.005	-0.016	0.016
483.949	-0.000	-0.005	-0.016	0.025
484.012	0.006	0.007	-0.025	0.025
484.074	-0.000	-0.005	-0.033	0.016
484.137	-0.000	-0.005	-0.033	0.016
484.200	0.006	-0.005	-0.033	0.016
484.262	0.006	0.007	-0.033	0.025
484.325	-0.007	-0.011	-0.025	0.016
484.387	-0.000	0.001	-0.041	-0.000
484.450	-0.000	0.001	-0.016	-0.000
484.512	-0.000	0.007	-0.033	0.008
484.575	0.006	0.007	-0.025	0.025
484.637	-0.000	0.007	-0.033	0.008
484.700	-0.000	0.001	-0.033	0.016
484.762	0.006	0.001	-0.025	0.016
484.825	-0.007	0.001	-0.025	0.008
484.888	0.006	0.001	-0.033	-0.000
484.950	0.006	-0.005	-0.025	0.016
485.013	0.006	0.007	-0.025	0.016
485.075	0.006	-0.005	-0.016	0.016
485.138	-0.000	-0.005	-0.025	0.008
485.200	-0.000	-0.005	-0.025	0.008
485.263	-0.000	-0.005	-0.033	0.016
485.325	-0.007	-0.011	-0.033	-0.000
485.388	-0.000	0.001	-0.016	0.016
485.451	0.006	0.001	-0.025	0.008
485.513	0.006	0.007	-0.033	0.016
485.576	0.006	0.007	-0.033	0.016
485.638	0.006	0.007	-0.033	0.008
485.701	-0.000	0.001	-0.033	-0.000
485.763	-0.000	-0.005	-0.025	-0.000
485.826	-0.000	0.007	-0.025	0.008
485.888	-0.000	-0.005	-0.033	0.016
485.951	0.006	0.001	-0.016	0.008
486.013	-0.007	-0.005	-0.025	0.016
486.076	-0.000	0.001	-0.033	0.016
486.139	-0.000	0.001	-0.025	0.016
486.201	-0.000	0.001	-0.025	-0.000
486.264	-0.013	-0.005	-0.025	0.008
486.326	-0.000	0.007	-0.025	0.008
486.389	-0.000	0.001	-0.025	0.008
486.451	-0.000	0.007	-0.025	0.016
486.514	0.006	0.007	-0.025	0.016
486.576	-0.000	-0.005	-0.025	0.016
486.639	0.006	0.001	-0.033	0.008
486.702	0.006	0.001	-0.041	0.016
486.764	-0.007	-0.005	-0.033	0.016
486.827	-0.000	-0.005	-0.025	0.016
486.889	0.006	-0.005	-0.016	0.008
486.952	-0.000	0.001	-0.025	0.008
487.014	-0.007	0.007	-0.025	0.016
487.077	-0.000	-0.005	-0.033	0.016
487.139	-0.000	-0.005	-0.016	0.016
487.202	-0.007	-0.005	-0.025	0.016
487.264	-0.007	-0.005	-0.025	-0.000
487.327	0.006	0.001	-0.025	0.016
487.390	-0.000	0.001	-0.025	0.016
487.452	-0.007	-0.005	-0.025	0.016
487.515	0.006	0.007	-0.041	0.016
487.577	-0.000	-0.005	-0.033	0.008
487.640	0.006	0.001	-0.016	0.008
487.702	-0.007	0.001	-0.025	0.016
487.765	-0.000	0.007	-0.025	0.008
487.827	0.012	0.001	-0.025	0.025
487.890	-0.000	0.007	-0.033	0.008
487.953	0.006	-0.005	-0.033	0.016
488.015	-0.000	0.001	-0.025	0.016
488.078	0.006	-0.005	-0.025	-0.000
488.140	-0.007	0.001	-0.033	0.016
488.203	-0.000	0.001	-0.025	0.016
488.265	-0.007	0.001	-0.033	0.016
488.328	-0.000	-0.005	-0.033	0.016
488.390	0.006	0.001	-0.033	0.016
488.453	0.006	0.007	-0.025	0.016
488.515	-0.000	-0.005	-0.033	0.016
488.578	-0.000	-0.005	-0.033	0.008
488.641	-0.000	-0.005	-0.033	0.008
488.703	-0.000	-0.005	-0.041	0.016
488.766	-0.007	-0.005	-0.025	0.016
488.828	0.006	0.001	-0.025	0.008
488.891	-0.007	0.001	-0.016	0.025
488.953	-0.000	-0.005	-0.025	0.008
489.016	-0.007	-0.005	-0.016	0.016
489.078	0.006	-0.005	-0.025	0.008
489.141	0.006	0.001	-0.016	0.008
489.204	0.006	0.001	-0.016	0.016
489.266	-0.000	0.001	-0.025	0.008
489.329	-0.000	0.001	-0.033	0.008
489.391	-0.007	0.001	-0.041	0.016
489.454	-0.000	0.001	-0.025	0.016
489.516	0.006	-0.005	-0.033	0.008
489.579	-0.000	0.001	-0.025	0.008
489.641	-0.007	0.001	-0.041	0.008
489.704	-0.007	-0.005	-0.025	0.008
489.766	-0.000	0.001	-0.033	0.008
489.829	-0.000	0.001	-0.041	0.016
489.892	-0.007	0.001	-0.025	0.025
489.954	0.006	-0.011	-0.033	-0.000
490.017	-0.000	0.001	-0.025	0.008
490.079	0.006	0.007	-0.016	0.016
490.142	-0.007	-0.011	-0.025	0.016
490.204	-0.000	0.007	-0.033	0.016
490.267	0.006	0.001	-0.025	0.016
490.329	-0.000	0.001	-0.025	0.008
490.392	-0.007	0.001	-0.033	0.025
490.455	0.006	-0.005	-0.025	0.008
490.517	0.006	-0.005	-0.033	0.008
490.580	0.006	0.001	-0.025	-0.008
490.642	-0.007	0.001	-0.025	0.025
490.705	-0.000	-0.005	-0.041	0.008
490.767	-0.000	-0.011	-0.033	0.016
490.830	-0.007	0.001	-0.041	0.008
490.892	-0.000	0.007	-0.041	0.016
490.955	0.006	0.007	-0.025	0.016
491.017	-0.007	-0.005	-0.033	-0.000
491.080	-0.000	-0.005	-0.025	0.008
491.143	0.012	0.001	-0.025	0.016
491.205	0.006	-0.005	-0.033	0.008
491.268	-0.007	0.001	-0.033	0.016
491.330	0.006	-0.005	-0.033	0.016
491.393	-0.000	-0.005	-0.025	0.016
491.455	0.006	-0.011	-0.033	0.008
491.518	-0.013	0.007	-0.016	0.025
491.580	0.006	-0.005	-0.033	0.016
491.643	-0.000	-0.011	-0.025	0.008
491.706	-0.000	0.007	-0.033	0.008
491.768	-0.007	0.007	-0.025	0.025
491.831	-0.000	0.001	-0.033	0.016
491.893	-0.007	0.001	-0.025	0.008
491.956	0.006	0.007	-0.033	0.008
492.018	-0.000	0.001	-0.033	0.016
492.081	-0.000	0.001	-0.033	0.016
492.143	-0.000	0.007	-0.025	0.008
492.206	0.006	0.007	-0.025	0.008
492.268	-0.000	-0.005	-0.033	0.016
492.331	-0.000	-0.005	-0.025	0.025
492.394	-0.007	0.001	-0.025	0.008
492.456	-0.000	-0.011	-0.033	0.008
492.519	-0.000	-0.005	-0.033	0.008
492.581	-0.000	0.001	-0.025	0.016
492.644	-0.007	0.007	-0.033	0.008
492.706	0.012	0.001	-0.025	0.016
492.769	0.006	-0.005	-0.033	0.008
492.831	0.006	0.001	-0.033	0.008
492.894	-0.000	0.007	-0.033	-0.000
492.957	-0.007	-0.011	-0.016	0.025
493.019	-0.000	0.001	-0.025	0.008
493.082	-0.007	0.001	-0.033	0.008
493.144	-0.000	0.001	-0.033	0.016
493.207	-0.000	0.001	-0.041	0.016
493.269	0.006	0.007	-0.025	0.025
493.332	0.006	0.013	-0.025	0.008
493.394	-0.000	0.001	-0.033	0.008
493.457	-0.000	-0.005	-0.025	-0.000
493.519	0.006	0.007	-0.033	0.008
493.582	0.006	0.007	-0.016	-0.000
493.645	-0.000	0.001	-0.033	0.008
493.707	-0.000	0.001	-0.033	0.008
493.770	-0.000	-0.005	-0.033	0.016
493.832	-0.000	0.001	-0.025	-0.000
493.895	0.006	0.001	-0.025	0.016
493.957	0.006	0.001	-0.025	0.008
494.020	-0.000	0.007	-0.016	0.016
494.082	-0.000	0.007	-0.025	-0.000
494.145	-0.000	-0.005	-0.025	0.008
494.208	0.006	0.001	-0.033	0.016
494.270	-0.000	0.001	-0.025	0.008
494.333	-0.007	0.001	-0.033	0.008
494.395	0.006	-0.005	-0.016	0.008
494.458	-0.007	0.007	-0.033	0.008
494.520	0.006	0.001	-0.025	0.016
494.583	-0.000	-0.005	-0.033	0.025
494.645	-0.007	0.001	-0.025	0.016
494.708	-0.000	0.001	-0.025	0.016
494.770	0.006	0.001	-0.033	0.008
494.833	0.006	-0.005	-0.033	0.008
494.896	0.006	0.007	-0.016	0.008
494.958	-0.000	-0.005	-0.025	0.008
495.021	-0.007	0.007	-0.041	0.008
495.083	-0.000	-0.005	-0.025	0.016
495.146	-0.000	0.001	-0.033	0.008
495.208	-0.000	0.001	-0.016	-0.000
495.271	-0.000	0.001	-0.033	0.025
495.333	-0.000	0.001	-0.025	0.008
495.396	-0.000	0.001	-0.025	0.008
495.459	-0.007	-0.005	-0.033	0.025
495.521	0.006	-0.005	-0.033	0.008
495.584	0.006	0.001	-0.033	0.016
495.646	-0.000	0.007	-0.025	0.008
495.709	-0.000	0.001	-0.033	0.016
495.771	0.006	-0.005	-0.033	0.025
495.834	0.006	-0.005	-0.025	0.008
495.896	-0.007	0.001	-0.049	0.016
495.959	0.006	-0.005	-0.033	0.008
496.021	-0.000	-0.005	-0.025	0.008
496.084	0.012	0.001	-0.033	0.016
496.147	-0.000	-0.011	-0.033	0.016
496.209	0.006	0.001	-0.016	0.008
496.272	0.006	0.007	-0.041	0.008
496.334	-0.000	0.007	-0.033	0.008
496.397	-0.000	-0.005	-0.025	0.008
496.459	-0.000	-0.005	-0.033	0.025
496.522	0.006	0.001	-0.025	0.025
496.584	-0.000	0.001	-0.016	0.008
496.647	0.006	0.001	-0.025	0.016
496.710	-0.000	-0.005	-0.025	0.008
496.772	-0.007	0.007	-0.016	0.016
496.835	0.006	0.001	-0.033	0.008
496.897	0.006	-0.005	-0.025	0.025
496.960	-0.000	0.001	-0.025	-0.000
497.022	-0.000	-0.005	-0.041	0.016
497.085	0.006	-0.005	-0.016	-0.000
497.147	0.006	0.007	-0.033	0.016
497.210	-0.000	0.001	-0.016	0.008
497.272	0.006	0.001	-0.033	0.008
497.335	-0.000	0.001	-0.016	0.016
497.398	0.006	0.001	-0.025	0.016
