Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
1029.761	-14.558	-32.000	-0.147	0.016
1029.823	-14.387	-31.629	-0.147	0.016
1029.886	-14.199	-31.221	-0.139	0.025
1029.948	-14.004	-30.776	-0.139	0.008
1030.011	-13.797	-30.326	-0.147	0.008
1030.073	-13.590	-29.839	-0.147	-0.000
1030.136	-13.358	-29.321	-0.147	0.008
1030.198	-13.133	-28.840	-0.164	0.008
1030.261	-12.914	-28.353	-0.164	0.008
1030.324	-12.695	-27.860	-0.164	0.016
1030.386	-12.469	-27.373	-0.180	0.008
1030.449	-12.250	-26.898	-0.164	-0.000
1030.511	-12.037	-26.423	-0.180	0.008
1030.574	-11.824	-25.936	-0.188	0.016
1030.636	-11.593	-25.443	-0.188	0.016
1030.699	-11.374	-24.968	-0.197	0.016
1030.761	-11.148	-24.420	-0.205	0.008
1030.824	-10.911	-23.915	-0.205	0.008
1030.887	-10.686	-23.409	-0.205	0.016
1030.949	-10.491	-22.965	-0.213	0.008
1031.012	-10.296	-22.521	-0.221	-0.000
1031.074	-10.101	-22.113	-0.229	0.008
1031.137	-9.918	-21.699	-0.254	0.016
1031.199	-9.718	-21.242	-0.262	0.025
1031.262	-9.517	-20.785	-0.270	0.008
1031.324	-9.322	-20.329	-0.278	0.008
1031.387	-9.097	-19.805	-0.287	0.016
1031.449	-8.859	-19.282	-0.303	0.008
1031.512	-8.622	-18.722	-0.328	0.008
1031.575	-8.366	-18.131	-0.336	0.008
1031.637	-8.110	-17.516	-0.369	0.008
1031.700	-7.830	-16.871	-0.393	0.008
1031.762	-7.556	-16.213	-0.426	-0.000
1031.825	-7.270	-15.550	-0.451	0.016
1031.887	-6.947	-14.825	-0.491	0.016
1031.950	-6.612	-14.088	-0.524	0.016
1032.012	-6.284	-13.358	-0.557	0.016
1032.075	-5.949	-12.621	-0.590	0.008
1032.138	-5.632	-11.921	-0.631	-0.000
1032.200	-5.328	-11.233	-0.663	0.016
1032.263	-4.999	-10.514	-0.696	0.025
1032.325	-4.689	-9.820	-0.729	0.016
1032.388	-4.354	-9.102	-0.754	0.016
1032.450	-4.001	-8.329	-0.786	-0.000
1032.513	-3.654	-7.562	-0.811	-0.000
1032.575	-3.264	-6.734	-0.827	0.008
1032.638	-2.856	-5.851	-0.844	0.008
1032.700	-2.448	-4.956	-0.844	0.025
1032.763	-2.028	-4.037	-0.876	-0.000
1032.826	-1.596	-3.111	-0.868	0.016
1032.888	-1.157	-2.167	-0.876	0.008
1032.951	-0.749	-1.285	-0.876	0.008
1033.013	-0.323	-0.377	-0.885	0.016
1033.076	0.085	0.475	-0.876	0.016
1033.138	0.474	1.327	-0.868	0.016
1033.201	0.852	2.125	-0.852	0.008
1033.263	1.223	2.916	-0.835	0.008
1033.326	1.595	3.702	-0.819	0.016
1033.389	1.966	4.487	-0.803	0.008
1033.451	2.301	5.218	-0.762	0.016
1033.514	2.672	5.985	-0.737	0.016
1033.576	3.037	6.764	-0.713	0.008
1033.639	3.391	7.525	-0.688	0.008
1033.701	3.725	8.231	-0.647	0.025
1033.764	4.030	8.877	-0.614	0.016
1033.826	4.328	9.510	-0.573	0.016
1033.889	4.614	10.119	-0.541	-0.000
1033.951	4.900	10.721	-0.500	0.008
1034.014	5.199	11.355	-0.459	0.008
1034.077	5.491	11.982	-0.418	0.008
1034.139	5.783	12.609	-0.377	0.008
1034.202	6.069	13.236	-0.352	0.016
1034.264	6.356	13.839	-0.303	0.016
1034.327	6.642	14.478	-0.270	0.016
1034.389	6.916	15.087	-0.238	-0.000
1034.452	7.184	15.696	-0.213	0.008
1034.514	7.445	16.292	-0.188	0.008
1034.577	7.713	16.858	-0.164	0.016
1034.640	7.939	17.382	-0.139	0.025
1034.702	8.152	17.875	-0.123	0.008
1034.765	8.420	18.460	-0.106	0.016
1034.827	8.657	19.026	-0.098	0.016
1034.890	8.931	19.616	-0.074	0.016
1034.952	9.174	20.171	-0.066	0.016
1035.015	9.424	20.718	-0.066	0.008
1035.077	9.668	21.242	-0.057	0.016
1035.140	9.875	21.717	-0.066	0.008
1035.202	10.094	22.186	-0.049	0.008
1035.265	10.283	22.624	-0.049	-0.000
1035.328	10.496	23.075	-0.016	0.008
1035.390	10.697	23.525	-0.016	0.016
1035.453	10.916	24.006	-0.016	0.016
1035.515	11.123	24.463	-0.000	0.025
1035.578	11.348	24.962	-0.000	0.016
1035.640	11.573	25.461	0.008	0.016
1035.703	11.805	25.973	0.008	0.016
1035.765	12.048	26.502	0.008	0.008
1035.828	12.279	26.995	0.016	0.016
1035.891	12.511	27.495	0.008	0.016
1035.953	12.712	27.982	0.033	0.016
1036.016	12.925	28.414	0.041	0.025
1036.078	13.120	28.859	0.025	0.016
1036.141	13.308	29.285	0.041	0.008
1036.203	13.491	29.668	0.033	0.016
1036.266	13.637	29.997	0.025	0.033
1036.328	13.808	30.362	0.033	0.008
1036.391	13.972	30.734	0.041	0.016
1036.453	14.124	31.056	0.033	0.016
1036.516	14.264	31.385	0.041	-0.000
1036.579	14.410	31.702	0.041	0.016
1036.641	14.550	32.006	0.041	0.008
1036.704	14.690	32.323	0.057	-0.000
1036.766	14.812	32.578	0.066	0.008
1036.829	14.934	32.846	0.057	0.008
1036.891	15.031	33.059	0.049	0.016
1036.954	15.117	33.236	0.057	0.016
1037.016	15.196	33.419	0.057	0.008
1037.079	15.269	33.589	0.057	0.016
1037.142	15.330	33.723	0.074	0.008
1037.204	15.391	33.869	0.057	0.016
1037.267	15.433	33.948	0.066	0.008
1037.329	15.458	34.009	0.066	0.008
1037.392	15.500	34.064	0.057	-0.000
1037.454	15.500	34.094	0.074	0.008
1037.517	15.500	34.094	0.074	0.008
1037.579	15.464	34.009	0.074	0.008
1037.642	15.421	33.887	0.074	0.008
1037.704	15.348	33.741	0.082	-0.000
1037.767	15.257	33.540	0.082	0.008
1037.830	15.153	33.315	0.074	0.016
1037.892	15.031	33.047	0.074	-0.000
1037.955	14.910	32.785	0.090	0.008
1038.017	14.776	32.475	0.090	0.008
1038.080	14.617	32.122	0.098	0.008
1038.142	14.453	31.769	0.090	0.016
1038.205	14.276	31.385	0.082	0.016
1038.267	14.088	30.953	0.098	0.008
1038.330	13.887	30.496	0.098	0.008
1038.393	13.662	30.015	0.106	0.016
1038.455	13.436	29.522	0.106	-0.000
1038.518	13.205	29.017	0.098	0.008
1038.580	12.967	28.475	0.098	0.016
1038.643	12.736	27.964	0.115	0.016
1038.705	12.517	27.470	0.115	0.008
1038.768	12.286	26.983	0.131	0.016
1038.830	12.060	26.472	0.131	0.008
1038.893	11.835	26.003	0.131	0.016
1038.955	11.634	25.522	0.131	0.008
1039.018	11.445	25.084	0.147	0.008
1039.081	11.220	24.597	0.139	-0.000
1039.143	10.983	24.104	0.147	0.008
1039.206	10.782	23.629	0.164	-0.000
1039.268	10.569	23.154	0.172	0.008
1039.331	10.374	22.709	0.180	0.008
1039.393	10.185	22.277	0.188	0.008
1039.456	9.990	21.833	0.197	0.016
1039.518	9.777	21.376	0.197	0.016
1039.581	9.570	20.901	0.213	0.016
1039.644	9.333	20.365	0.238	0.016
1039.706	9.107	19.842	0.238	0.016
1039.769	8.876	19.318	0.246	0.016
1039.831	8.639	18.752	0.270	0.008
1039.894	8.407	18.204	0.295	0.008
1039.956	8.146	17.595	0.319	0.025
1040.019	7.902	16.992	0.344	-0.000
1040.081	7.616	16.359	0.377	0.008
1040.144	7.342	15.714	0.418	-0.000
1040.206	7.044	15.032	0.442	0.008
1040.269	6.733	14.314	0.483	-0.000
1040.332	6.374	13.540	0.532	0.008
1040.394	6.027	12.792	0.573	0.016
1040.457	5.692	12.061	0.590	0.008
1040.519	5.369	11.312	0.639	0.008
1040.582	5.034	10.594	0.672	-0.000
1040.644	4.700	9.851	0.696	0.016
1040.707	4.371	9.132	0.721	0.016
1040.769	4.024	8.377	0.754	0.016
1040.832	3.683	7.635	0.778	0.016
1040.895	3.318	6.843	0.786	0.016
1040.957	2.934	6.003	0.811	0.008
1041.020	2.538	5.120	0.819	0.008
1041.082	2.124	4.231	0.835	0.025
1041.145	1.692	3.300	0.860	0.008
1041.207	1.266	2.423	0.852	0.008
1041.270	0.852	1.492	0.860	0.008
1041.332	0.419	0.591	0.860	0.016
1041.395	0.005	-0.311	0.860	0.025
1041.457	-0.415	-1.205	0.835	0.016
1041.520	-0.810	-2.033	0.827	0.016
1041.583	-1.200	-2.874	0.803	0.008
1041.645	-1.577	-3.671	0.803	0.016
1041.708	-1.949	-4.463	0.778	-0.000
1041.770	-2.296	-5.212	0.745	-0.000
1041.833	-2.619	-5.893	0.713	0.008
1041.895	-2.972	-6.655	0.688	0.008
1041.958	-3.325	-7.385	0.647	0.008
1042.020	-3.647	-8.061	0.623	0.016
1042.083	-3.940	-8.694	0.590	0.016
1042.146	-4.250	-9.358	0.549	-0.000
1042.208	-4.530	-9.948	0.516	0.016
1042.271	-4.829	-10.588	0.467	0.008
1042.333	-5.133	-11.215	0.426	-0.000
1042.396	-5.444	-11.884	0.401	0.008
1042.458	-5.724	-12.499	0.344	0.008
1042.521	-6.022	-13.132	0.328	-0.000
1042.583	-6.320	-13.766	0.278	0.016
1042.646	-6.588	-14.356	0.246	0.016
1042.708	-6.874	-14.983	0.213	0.016
1042.771	-7.130	-15.556	0.188	0.016
1042.834	-7.380	-16.122	0.147	-0.000
1042.896	-7.629	-16.670	0.115	0.008
1042.959	-7.855	-17.206	0.106	0.016
1043.021	-8.055	-17.668	0.074	0.008
1043.084	-8.335	-18.271	0.057	0.016
1043.146	-8.579	-18.855	0.041	0.008
1043.209	-8.853	-19.458	0.041	-0.000
1043.271	-9.115	-20.024	0.025	0.008
1043.334	-9.370	-20.591	0.016	0.008
1043.397	-9.608	-21.114	0.008	0.008
1043.459	-9.821	-21.595	0.008	0.016
1043.522	-10.016	-22.040	-0.000	0.008
1043.584	-10.229	-22.490	-0.000	0.008
1043.647	-10.430	-22.935	-0.016	0.008
1043.709	-10.637	-23.391	-0.025	0.008
1043.772	-10.856	-23.872	-0.033	0.008
1043.834	-11.063	-24.347	-0.033	0.008
1043.897	-11.300	-24.834	-0.033	0.016
1043.959	-11.532	-25.333	-0.049	0.025
1044.022	-11.733	-25.808	-0.057	0.016
1044.085	-11.970	-26.320	-0.049	0.016
1044.147	-12.183	-26.807	-0.066	0.016
1044.210	-12.415	-27.300	-0.066	-0.000
1044.272	-12.646	-27.817	-0.082	0.008
1044.335	-12.853	-28.280	-0.074	-0.000
1044.397	-13.060	-28.731	-0.074	0.016
1044.460	-13.267	-29.175	-0.074	0.008
1044.522	-13.437	-29.565	-0.082	-0.000
1044.585	-13.596	-29.900	-0.074	0.016
1044.648	-13.772	-30.283	-0.090	0.008
1044.710	-13.918	-30.636	-0.090	0.008
1044.773	-14.083	-30.947	-0.082	-0.000
1044.835	-14.229	-31.294	-0.098	0.016
1044.898	-14.381	-31.610	-0.098	0.008
1044.960	-14.509	-31.915	-0.098	-0.000
1045.023	-14.649	-32.207	-0.098	0.008
1045.085	-14.759	-32.475	-0.106	-0.000
1045.148	-14.880	-32.725	-0.098	0.025
1045.210	-14.978	-32.938	-0.106	0.025
1045.273	-15.075	-33.145	-0.123	0.025
1045.336	-15.154	-33.333	-0.106	0.008
1045.398	-15.240	-33.522	-0.106	0.016
1045.461	-15.319	-33.687	-0.106	0.008
1045.523	-15.380	-33.833	-0.115	0.008
1045.586	-15.422	-33.924	-0.115	0.008
1045.648	-15.453	-33.997	-0.131	0.016
1045.711	-15.483	-34.046	-0.115	-0.000
1045.773	-15.507	-34.107	-0.106	0.008
1045.836	-15.495	-34.082	-0.131	0.025
1045.899	-15.477	-34.027	-0.139	0.016
1045.961	-15.410	-33.906	-0.123	0.008
1046.024	-15.343	-33.747	-0.139	0.008
1046.086	-15.270	-33.565	-0.123	-0.000
1046.149	-15.160	-33.333	-0.115	0.008
1046.211	-15.045	-33.072	-0.139	0.016
1046.274	-14.917	-32.804	-0.139	0.008
1046.336	-14.789	-32.505	-0.139	0.016
1046.399	-14.631	-32.177	-0.139	0.008
1046.461	-14.472	-31.824	-0.139	-0.000
1046.524	-14.308	-31.458	-0.147	0.016
1046.587	-14.138	-31.044	-0.156	-0.000
1046.649	-13.931	-30.612	-0.156	0.025
1046.712	-13.724	-30.149	-0.147	0.008
1046.774	-13.504	-29.662	-0.147	0.008
1046.837	-13.279	-29.163	-0.164	0.025
1046.899	-13.048	-28.664	-0.147	0.025
1046.962	-12.804	-28.128	-0.156	0.016
1047.024	-12.573	-27.580	-0.172	-0.000
1047.087	-12.335	-27.081	-0.164	-0.000
1047.150	-12.104	-26.563	-0.188	0.016
1047.212	-11.867	-26.040	-0.188	0.016
1047.275	-11.641	-25.565	-0.180	0.008
1047.337	-11.434	-25.084	-0.197	0.016
1047.400	-11.221	-24.615	-0.197	0.008
1047.462	-11.020	-24.146	-0.221	0.008
1047.525	-10.795	-23.671	-0.205	0.016
1047.587	-10.613	-23.245	-0.221	-0.000
1047.650	-10.430	-22.843	-0.229	0.016
1047.712	-10.253	-22.435	-0.229	0.008
1047.775	-10.065	-22.021	-0.229	0.016
1047.838	-9.876	-21.565	-0.254	0.008
1047.900	-9.644	-21.078	-0.262	0.016
1047.963	-9.425	-20.572	-0.270	0.008
1048.025	-9.182	-20.024	-0.287	0.016
1048.088	-8.944	-19.470	-0.287	0.016
1048.150	-8.683	-18.898	-0.319	0.008
1048.213	-8.439	-18.295	-0.319	0.016
1048.275	-8.189	-17.705	-0.352	0.016
1048.338	-7.946	-17.114	-0.377	0.025
1048.401	-7.690	-16.530	-0.410	-0.000
1048.463	-7.410	-15.884	-0.434	0.008
1048.526	-7.136	-15.233	-0.475	0.016
1048.588	-6.838	-14.575	-0.500	0.008
1048.651	-6.503	-13.827	-0.557	0.016
1048.713	-6.174	-13.102	-0.582	0.016
1048.776	-5.827	-12.353	-0.606	0.008
1048.838	-5.492	-11.598	-0.647	-0.000
1048.901	-5.163	-10.855	-0.688	0.008
1048.963	-4.823	-10.113	-0.713	0.016
1049.026	-4.482	-9.376	-0.737	-0.000
1049.089	-4.128	-8.609	-0.770	0.016
1049.151	-3.781	-7.854	-0.803	-0.000
1049.214	-3.422	-7.056	-0.811	-0.000
1049.276	-3.045	-6.234	-0.835	0.025
1049.339	-2.649	-5.382	-0.844	0.016
1049.401	-2.235	-4.493	-0.860	0.016
1049.464	-1.821	-3.592	-0.876	0.025
1049.526	-1.407	-2.709	-0.885	0.016
1049.589	-0.993	-1.814	-0.885	0.016
1049.652	-0.591	-0.938	-0.876	0.008
1049.714	-0.171	-0.043	-0.876	0.016
1049.777	0.249	0.846	-0.868	-0.000
1049.839	0.651	1.693	-0.852	-0.000
1049.902	1.059	2.533	-0.844	0.016
1049.964	1.442	3.391	-0.835	0.008
1050.027	1.844	4.219	-0.811	0.008
1050.089	2.216	5.017	-0.778	0.008
1050.152	2.550	5.711	-0.762	0.016
1050.214	2.922	6.533	-0.729	0.025
1050.277	3.251	7.245	-0.704	0.008
1050.340	3.585	7.921	-0.655	0.008
1050.402	3.872	8.524	-0.623	-0.000
1050.465	4.158	9.132	-0.573	0.016
1050.527	4.432	9.723	-0.565	0.016
1050.590	4.712	10.320	-0.524	0.016
1050.652	5.004	10.941	-0.467	-0.000
1050.715	5.314	11.610	-0.434	-0.000
1050.777	5.607	12.231	-0.401	-0.000
1050.840	5.917	12.901	-0.352	0.008
1050.903	6.234	13.565	-0.336	0.008
1050.965	6.532	14.222	-0.295	0.008
1051.028	6.830	14.880	-0.262	0.016
1051.090	7.111	15.501	-0.221	0.008
1051.153	7.366	16.091	-0.197	0.008
1051.215	7.610	16.651	-0.164	0.008
1051.278	7.853	17.193	-0.156	0.016
1051.340	8.024	17.601	-0.139	-0.000
1051.403	8.273	18.167	-0.115	0.008
1051.465	8.511	18.697	-0.106	0.008
1051.528	8.773	19.276	-0.098	0.025
1051.591	9.053	19.909	-0.082	0.008
1051.653	9.302	20.451	-0.074	0.016
1051.716	9.558	21.017	-0.049	0.008
1051.778	9.789	21.510	-0.057	0.016
1051.841	9.990	21.948	-0.041	0.008
1051.903	10.209	22.441	-0.025	0.008
1051.966	10.392	22.862	-0.033	0.025
1052.028	10.605	23.324	-0.025	0.025
1052.091	10.818	23.799	-0.016	0.016
1052.154	11.031	24.268	-0.016	0.025
1052.216	11.257	24.743	-0.008	0.016
1052.279	11.482	25.242	-0.008	0.008
1052.341	11.701	25.729	0.008	0.008
1052.404	11.932	26.253	-0.000	0.008
1052.466	12.158	26.715	0.016	0.016
1052.529	12.377	27.215	0.025	0.008
1052.591	12.602	27.702	0.016	0.008
1052.654	12.809	28.152	0.008	-0.000
1052.716	13.004	28.603	0.016	-0.000
1052.779	13.205	29.047	0.033	-0.000
1052.842	13.394	29.473	0.049	0.008
1052.904	13.558	29.833	0.033	0.008
1052.967	13.741	30.241	0.033	0.016
1053.029	13.917	30.594	0.041	0.016
1053.092	14.063	30.941	0.041	0.025
1053.154	14.228	31.288	0.049	-0.000
1053.217	14.368	31.598	0.049	0.016
1053.279	14.508	31.915	0.057	0.016
1053.342	14.636	32.201	0.057	0.016
1053.405	14.764	32.463	0.057	0.016
1053.467	14.873	32.712	0.057	0.008
1053.530	14.964	32.913	0.057	0.008
1053.592	15.062	33.126	0.049	0.016
1053.655	15.135	33.303	0.066	0.025
1053.717	15.208	33.461	0.057	0.016
1053.780	15.287	33.632	0.057	0.025
1053.842	15.366	33.778	0.074	0.008
1053.905	15.415	33.912	0.057	0.016
1053.967	15.451	33.991	0.074	0.016
1054.030	15.494	34.076	0.074	0.008
1054.093	15.512	34.107	0.066	0.016
1054.155	15.518	34.131	0.066	0.016
1054.218	15.500	34.101	0.074	-0.000
1054.280	15.451	33.973	0.066	0.016
1054.343	15.385	33.839	0.082	0.008
1054.405	15.305	33.650	0.074	0.008
1054.468	15.202	33.425	0.082	0.016
1054.530	15.086	33.169	0.090	0.008
1054.593	14.952	32.877	0.074	0.016
1054.656	14.818	32.572	0.074	0.016
1054.718	14.660	32.238	0.090	0.016
1054.781	14.502	31.878	0.098	0.016
1054.843	14.331	31.507	0.090	0.016
1054.906	14.167	31.129	0.098	0.016
1054.968	13.972	30.709	0.090	0.016
1055.031	13.765	30.253	0.098	0.025
1055.093	13.564	29.802	0.106	-0.000
1055.156	13.339	29.321	0.098	0.016
1055.218	13.120	28.822	0.115	0.008
1055.281	12.894	28.323	0.106	0.016
1055.344	12.669	27.811	0.115	0.008
1055.406	12.432	27.288	0.115	0.016
1055.469	12.200	26.758	0.115	0.008
1055.531	11.951	26.241	0.123	0.016
1055.594	11.719	25.729	0.131	0.008
1055.656	11.500	25.230	0.131	-0.000
1055.719	11.275	24.737	0.147	0.008
1055.781	11.050	24.219	0.156	0.008
1055.844	10.824	23.744	0.156	0.008
1055.907	10.642	23.294	0.172	0.008
1055.969	10.453	22.898	0.172	0.016
1056.032	10.283	22.515	0.180	0.033
1056.094	10.118	22.125	0.180	0.016
1056.157	9.935	21.723	0.197	0.016
1056.219	9.735	21.285	0.213	-0.000
1056.282	9.515	20.767	0.213	0.008
1056.344	9.278	20.244	0.229	0.008
1056.407	9.022	19.671	0.246	0.008
1056.469	8.779	19.087	0.270	0.016
1056.532	8.505	18.441	0.287	-0.000
1056.595	8.237	17.796	0.303	0.008
1056.657	7.963	17.163	0.344	0.016
1056.720	7.683	16.505	0.377	0.016
1056.782	7.421	15.903	0.393	0.008
1056.845	7.147	15.257	0.434	0.016
1056.907	6.849	14.606	0.483	0.008
1056.970	6.526	13.887	0.508	0.016
1057.032	6.209	13.181	0.532	0.008
1057.095	5.881	12.475	0.573	-0.000
1057.158	5.576	11.763	0.623	0.008
1057.220	5.241	11.056	0.655	0.016
1057.283	4.900	10.289	0.680	0.008
1057.345	4.560	9.534	0.713	0.016
1057.408	4.200	8.767	0.745	0.008
1057.470	3.841	7.970	0.762	-0.000
1057.533	3.476	7.184	0.778	0.016
1057.595	3.086	6.332	0.811	0.008
1057.658	2.684	5.455	0.819	-0.000
1057.720	2.276	4.572	0.835	0.008
1057.783	1.868	3.677	0.844	-0.000
1057.846	1.454	2.801	0.844	0.016
1057.908	1.047	1.924	0.868	0.008
1057.971	0.645	1.053	0.860	0.008
1058.033	0.231	0.183	0.852	0.008
1058.096	-0.165	-0.664	0.852	0.016
1058.158	-0.573	-1.522	0.844	0.016
1058.221	-0.963	-2.374	0.819	0.008
1058.283	-1.358	-3.209	0.803	0.016
1058.346	-1.748	-4.043	0.786	0.016
1058.409	-2.132	-4.846	0.770	0.008
1058.471	-2.466	-5.565	0.737	0.016
1058.534	-2.850	-6.399	0.704	0.016
1058.596	-3.203	-7.142	0.680	0.008
1058.659	-3.538	-7.848	0.639	0.016
1058.721	-3.861	-8.511	0.598	0.008
1058.784	-4.141	-9.126	0.565	0.008
1058.846	-4.409	-9.693	0.524	0.016
1058.909	-4.689	-10.295	0.500	0.016
1058.971	-4.963	-10.862	0.459	0.008
1059.034	-5.249	-11.476	0.426	0.016
1059.097	-5.535	-12.091	0.377	0.025
1059.159	-5.833	-12.749	0.336	-0.000
1059.222	-6.125	-13.376	0.311	-0.000
1059.284	-6.436	-14.009	0.278	0.016
1059.347	-6.728	-14.661	0.221	0.008
1059.409	-7.014	-15.276	0.197	0.008
1059.472	-7.276	-15.897	0.156	0.016
1059.534	-7.538	-16.487	0.131	0.008
1059.597	-7.800	-17.047	0.115	0.008
1059.660	-7.982	-17.498	0.098	0.008
1059.722	-8.220	-18.027	0.074	-0.000
1059.785	-8.469	-18.588	0.057	0.016
1059.847	-8.713	-19.142	0.033	0.008
1059.910	-8.981	-19.732	0.025	0.008
1059.972	-9.237	-20.280	0.033	0.008
1060.035	-9.480	-20.840	0.016	0.008
1060.097	-9.705	-21.346	0.016	0.016
1060.160	-9.918	-21.796	-0.008	0.025
1060.222	-10.125	-22.271	-0.016	0.008
1060.285	-10.326	-22.715	-0.016	0.008
1060.348	-10.539	-23.190	-0.016	0.008
1060.410	-10.759	-23.659	-0.033	0.008
1060.473	-10.972	-24.140	-0.025	0.016
1060.535	-11.197	-24.603	-0.041	0.016
1060.598	-11.428	-25.126	-0.041	0.008
1060.660	-11.654	-25.607	-0.057	0.008
1060.723	-11.873	-26.094	-0.057	-0.000
1060.785	-12.098	-26.600	-0.066	0.016
1060.848	-12.311	-27.069	-0.057	0.008
1060.911	-12.542	-27.562	-0.066	0.016
1060.973	-12.749	-28.018	-0.082	0.008
1061.036	-12.944	-28.481	-0.066	0.016
1061.098	-13.139	-28.895	-0.074	0.016
1061.161	-13.340	-29.327	-0.082	0.016
1061.223	-13.498	-29.680	-0.090	-0.000
1061.286	-13.675	-30.076	-0.082	0.016
1061.348	-13.845	-30.448	-0.082	0.008
1061.411	-14.010	-30.813	-0.090	0.016
1061.473	-14.162	-31.148	-0.082	-0.000
1061.536	-14.308	-31.483	-0.090	0.016
1061.599	-14.466	-31.811	-0.098	0.025
1061.661	-14.594	-32.097	-0.106	-0.000
1061.724	-14.734	-32.396	-0.106	0.008
1061.786	-14.844	-32.639	-0.106	-0.000
1061.849	-14.941	-32.877	-0.106	0.008
1061.911	-15.039	-33.084	-0.115	0.008
1061.974	-15.112	-33.230	-0.106	0.016
1062.036	-15.185	-33.388	-0.106	0.016
1062.099	-15.252	-33.553	-0.106	0.008
1062.162	-15.325	-33.705	-0.123	0.016
1062.224	-15.386	-33.833	-0.115	0.008
1062.287	-15.434	-33.936	-0.115	0.008
1062.349	-15.471	-34.015	-0.123	0.008
1062.412	-15.489	-34.070	-0.115	-0.000
1062.474	-15.520	-34.131	-0.123	0.008
1062.537	-15.507	-34.113	-0.139	0.016
1062.599	-15.471	-34.040	-0.131	-0.000
1062.662	-15.422	-33.906	-0.131	0.008
1062.724	-15.331	-33.717	-0.131	0.016
1062.787	-15.246	-33.504	-0.123	0.008
1062.850	-15.130	-33.248	-0.123	0.008
1062.912	-14.996	-32.974	-0.139	-0.000
1062.975	-14.862	-32.664	-0.139	0.008
1063.037	-14.698	-32.329	-0.139	0.008
1063.100	-14.533	-31.957	-0.147	0.008
1063.162	-14.363	-31.580	-0.139	-0.000
1063.225	-14.192	-31.184	-0.147	0.008
1063.287	-13.998	-30.758	-0.139	0.008
1063.350	-13.797	-30.314	-0.147	0.016
1063.413	-13.590	-29.857	-0.147	0.008
1063.475	-13.371	-29.370	-0.156	0.016
1063.538	-13.163	-28.895	-0.156	0.016
1063.600	-12.932	-28.414	-0.156	0.016
1063.663	-12.707	-27.909	-0.164	0.008
1063.725	-12.488	-27.403	-0.172	0.008
1063.788	-12.256	-26.904	-0.164	0.008
1063.850	-12.025	-26.399	-0.180	0.008
1063.913	-11.794	-25.875	-0.188	0.016
1063.975	-11.562	-25.376	-0.197	-0.000
1064.038	-11.355	-24.895	-0.188	0.016
1064.101	-11.112	-24.359	-0.197	0.008
1064.163	-10.899	-23.860	-0.205	0.016
1064.226	-10.673	-23.385	-0.213	0.008
1064.288	-10.479	-22.941	-0.221	0.016
1064.351	-10.278	-22.515	-0.238	-0.000
1064.413	-10.119	-22.149	-0.221	0.016
1064.476	-9.943	-21.747	-0.246	0.016
1064.538	-9.760	-21.327	-0.238	0.008
1064.601	-9.553	-20.877	-0.262	0.016
1064.664	-9.340	-20.365	-0.262	0.025
1064.726	-9.121	-19.848	-0.287	0.016
1064.789	-8.859	-19.282	-0.295	0.016
1064.851	-8.616	-18.697	-0.319	0.008
1064.914	-8.348	-18.082	-0.336	0.016
1064.976	-8.074	-17.437	-0.369	0.016
1065.039	-7.806	-16.804	-0.401	0.016
1065.101	-7.532	-16.146	-0.434	0.008
1065.164	-7.240	-15.483	-0.442	0.008
1065.226	-6.935	-14.788	-0.483	0.016
1065.289	-6.600	-14.052	-0.532	0.008
1065.352	-6.272	-13.327	-0.557	0.008
1065.414	-5.949	-12.615	-0.606	0.016
1065.477	-5.638	-11.915	-0.631	0.008
1065.539	-5.334	-11.245	-0.663	0.016
1065.602	-5.017	-10.551	-0.696	0.016
1065.664	-4.695	-9.845	-0.721	0.008
1065.727	-4.348	-9.096	-0.762	0.016
1065.789	-3.995	-8.329	-0.786	0.008
1065.852	-3.641	-7.519	-0.803	0.008
1065.915	-3.240	-6.661	-0.827	0.008
1065.977	-2.819	-5.772	-0.835	0.008
1066.040	-2.405	-4.858	-0.852	0.016
1066.102	-1.991	-3.957	-0.876	0.008
1066.165	-1.571	-3.050	-0.885	0.008
1066.227	-1.145	-2.174	-0.885	-0.000
1066.290	-0.743	-1.297	-0.885	0.008
1066.352	-0.354	-0.444	-0.885	0.008
1066.415	0.060	0.414	-0.868	0.016
1066.477	0.450	1.254	-0.868	0.008
1066.540	0.833	2.082	-0.860	0.016
1066.603	1.229	2.922	-0.835	0.008
1066.665	1.601	3.732	-0.819	0.008
1066.728	1.990	4.548	-0.786	0.016
1066.790	2.343	5.297	-0.762	-0.000
1066.853	2.715	6.076	-0.729	-0.000
1066.915	3.074	6.849	-0.713	0.016
1066.978	3.439	7.616	-0.672	-0.000
1067.040	3.762	8.298	-0.663	0.008
1067.103	4.060	8.919	-0.623	0.016
1067.166	4.334	9.528	-0.573	0.008
1067.228	4.608	10.100	-0.541	0.008
1067.291	4.900	10.721	-0.508	0.025
1067.353	5.174	11.312	-0.459	-0.000
1067.416	5.467	11.933	-0.418	0.016
1067.478	5.753	12.572	-0.385	0.008
1067.541	6.063	13.199	-0.352	0.016
1067.603	6.356	13.851	-0.303	0.016
1067.666	6.654	14.490	-0.287	0.008
1067.728	6.934	15.105	-0.238	0.008
1067.791	7.202	15.732	-0.205	0.008
1067.854	7.476	16.335	-0.188	0.016
1067.916	7.732	16.913	-0.156	0.008
1067.979	7.951	17.419	-0.131	0.016
1068.041	8.170	17.924	-0.131	0.008
