Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
87.747	12.195	26.877	2.015	0.893
87.751	12.189	26.871	2.015	0.885
87.756	12.189	26.877	2.007	0.893
87.760	12.183	26.883	1.999	0.885
87.765	12.183	26.889	1.999	0.885
87.769	12.183	26.883	1.999	0.901
87.774	12.171	26.889	1.982	0.876
87.779	12.177	26.889	1.982	0.876
87.783	12.171	26.895	1.974	0.868
87.788	12.165	26.895	1.966	0.876
87.792	12.159	26.895	1.974	0.876
87.797	12.159	26.901	1.949	0.868
87.801	12.153	26.895	1.949	0.860
87.806	12.147	26.895	1.941	0.868
87.810	12.153	26.907	1.933	0.860
87.815	12.153	26.901	1.925	0.868
87.820	12.141	26.901	1.925	0.852
87.824	12.134	26.907	1.917	0.852
87.829	12.134	26.901	1.908	0.852
87.833	12.141	26.913	1.900	0.844
87.838	12.128	26.901	1.900	0.835
87.842	12.122	26.913	1.884	0.835
87.847	12.122	26.919	1.876	0.827
87.851	12.122	26.907	1.876	0.835
87.856	12.116	26.907	1.876	0.835
87.860	12.116	26.907	1.851	0.811
87.865	12.104	26.913	1.859	0.827
87.870	12.104	26.907	1.843	0.819
87.874	12.092	26.907	1.851	0.819
87.879	12.092	26.913	1.843	0.811
87.883	12.092	26.907	1.835	0.819
87.888	12.092	26.913	1.827	0.811
87.892	12.086	26.913	1.810	0.803
87.897	12.080	26.901	1.802	0.803
87.901	12.080	26.901	1.794	0.803
87.906	12.067	26.913	1.794	0.803
87.911	12.061	26.907	1.786	0.786
87.915	12.067	26.907	1.786	0.795
87.920	12.055	26.901	1.769	0.786
87.924	12.055	26.901	1.761	0.786
87.929	12.049	26.889	1.761	0.786
87.933	12.043	26.907	1.745	0.786
87.938	12.049	26.895	1.753	0.770
87.942	12.037	26.889	1.736	0.770
87.947	12.043	26.889	1.728	0.770
87.951	12.037	26.889	1.728	0.745
87.956	12.025	26.889	1.720	0.754
87.961	12.019	26.883	1.712	0.754
87.965	12.019	26.877	1.704	0.745
87.970	12.013	26.871	1.696	0.754
87.974	12.007	26.871	1.687	0.754
87.979	12.007	26.871	1.696	0.754
87.983	12.001	26.858	1.671	0.745
87.988	11.994	26.858	1.671	0.745
87.992	11.994	26.858	1.655	0.729
87.997	11.982	26.858	1.655	0.737
88.002	11.976	26.852	1.638	0.729
88.006	11.976	26.840	1.646	0.729
88.011	11.964	26.858	1.630	0.721
88.015	11.970	26.852	1.630	0.721
88.020	11.958	26.840	1.614	0.713
88.024	11.958	26.828	1.597	0.704
88.029	11.958	26.822	1.614	0.696
88.033	11.940	26.822	1.589	0.704
88.038	11.946	26.816	1.581	0.688
88.042	11.934	26.810	1.581	0.696
88.047	11.934	26.816	1.564	0.696
88.052	11.921	26.804	1.573	0.696
88.056	11.915	26.791	1.564	0.696
88.061	11.915	26.798	1.540	0.672
88.065	11.903	26.791	1.532	0.688
88.070	11.897	26.785	1.532	0.680
88.074	11.891	26.767	1.540	0.680
88.079	11.891	26.767	1.507	0.663
88.083	11.879	26.773	1.515	0.672
88.088	11.885	26.767	1.499	0.672
88.093	11.873	26.755	1.491	0.663
88.097	11.867	26.749	1.491	0.655
88.102	11.854	26.737	1.483	0.655
88.106	11.860	26.724	1.483	0.655
88.111	11.842	26.731	1.474	0.639
88.115	11.842	26.712	1.458	0.647
88.120	11.836	26.712	1.458	0.639
88.124	11.830	26.700	1.442	0.639
88.129	11.818	26.700	1.433	0.623
88.133	11.812	26.682	1.425	0.631
88.138	11.818	26.682	1.417	0.623
88.143	11.806	26.676	1.409	0.614
88.147	11.800	26.676	1.401	0.614
88.152	11.793	26.658	1.409	0.623
88.156	11.787	26.645	1.384	0.623
88.161	11.781	26.645	1.376	0.606
88.165	11.769	26.633	1.376	0.606
88.170	11.769	26.621	1.376	0.590
88.174	11.769	26.609	1.360	0.598
88.179	11.757	26.603	1.352	0.598
88.184	11.751	26.603	1.343	0.590
88.188	11.733	26.597	1.335	0.582
88.193	11.733	26.584	1.319	0.573
88.197	11.720	26.572	1.327	0.582
88.202	11.727	26.554	1.319	0.573
88.206	11.720	26.554	1.302	0.573
88.211	11.702	26.542	1.302	0.565
88.215	11.702	26.536	1.286	0.565
88.220	11.696	26.524	1.278	0.557
88.224	11.690	26.524	1.278	0.557
88.229	11.678	26.505	1.253	0.557
88.234	11.678	26.499	1.245	0.532
88.238	11.678	26.487	1.245	0.541
88.243	11.660	26.481	1.237	0.524
88.247	11.653	26.463	1.229	0.541
88.252	11.641	26.451	1.237	0.532
88.256	11.635	26.438	1.229	0.541
88.261	11.629	26.432	1.212	0.524
88.265	11.629	26.420	1.204	0.532
88.270	11.617	26.414	1.204	0.524
88.275	11.617	26.396	1.188	0.516
88.279	11.605	26.377	1.179	0.524
88.284	11.599	26.371	1.171	0.508
88.288	11.593	26.353	1.171	0.508
88.293	11.580	26.347	1.155	0.500
88.297	11.580	26.335	1.147	0.500
88.302	11.562	26.329	1.139	0.500
88.306	11.556	26.310	1.122	0.500
88.311	11.550	26.304	1.114	0.491
88.315	11.544	26.292	1.106	0.483
88.320	11.538	26.274	1.114	0.483
88.325	11.526	26.256	1.106	0.483
88.329	11.526	26.250	1.089	0.467
88.334	11.520	26.231	1.098	0.475
88.338	11.501	26.219	1.081	0.475
88.343	11.501	26.207	1.065	0.467
88.347	11.495	26.195	1.057	0.467
88.352	11.489	26.183	1.048	0.451
88.356	11.489	26.164	1.040	0.451
88.361	11.471	26.152	1.032	0.451
88.366	11.465	26.140	1.032	0.442
88.370	11.459	26.128	1.016	0.434
88.375	11.446	26.122	1.016	0.442
88.379	11.434	26.097	1.007	0.434
88.384	11.434	26.085	0.999	0.426
88.388	11.422	26.061	1.007	0.442
88.393	11.416	26.055	0.983	0.426
88.397	11.410	26.037	0.975	0.426
88.402	11.392	26.024	0.975	0.410
88.406	11.392	26.006	0.958	0.410
88.411	11.379	26.000	0.950	0.426
88.416	11.367	25.988	0.934	0.410
88.420	11.367	25.963	0.934	0.401
88.425	11.349	25.945	0.942	0.410
88.429	11.349	25.933	0.926	0.401
88.434	11.337	25.915	0.917	0.401
88.438	11.325	25.909	0.909	0.385
88.443	11.313	25.878	0.901	0.385
88.447	11.306	25.878	0.901	0.393
88.452	11.306	25.860	0.885	0.385
88.457	11.300	25.848	0.885	0.377
88.461	11.288	25.823	0.860	0.369
88.466	11.282	25.805	0.868	0.377
88.470	11.276	25.781	0.852	0.360
88.475	11.264	25.775	0.844	0.369
88.479	11.252	25.763	0.835	0.377
88.484	11.239	25.738	0.819	0.360
88.488	11.233	25.720	0.827	0.352
88.493	11.221	25.708	0.827	0.344
88.497	11.209	25.689	0.795	0.336
88.502	11.203	25.677	0.803	0.344
88.507	11.203	25.653	0.795	0.336
88.511	11.179	25.635	0.795	0.336
88.516	11.185	25.616	0.786	0.328
88.520	11.172	25.598	0.770	0.336
88.525	11.160	25.580	0.762	0.319
88.529	11.142	25.562	0.762	0.336
88.534	11.148	25.549	0.754	0.319
88.538	11.136	25.531	0.745	0.319
88.543	11.130	25.501	0.745	0.319
88.548	11.118	25.489	0.721	0.311
88.552	11.112	25.476	0.713	0.311
88.557	11.093	25.458	0.713	0.295
88.561	11.093	25.440	0.713	0.303
88.566	11.081	25.422	0.704	0.295
88.570	11.069	25.403	0.696	0.295
88.575	11.057	25.379	0.688	0.287
88.579	11.057	25.361	0.680	0.287
88.584	11.045	25.342	0.663	0.295
88.588	11.039	25.318	0.663	0.278
88.593	11.020	25.306	0.655	0.278
88.598	11.014	25.282	0.639	0.278
88.602	11.008	25.263	0.647	0.270
88.607	10.990	25.233	0.631	0.270
88.611	10.984	25.221	0.639	0.270
88.616	10.972	25.202	0.614	0.254
88.620	10.972	25.178	0.598	0.254
88.625	10.953	25.154	0.598	0.254
88.629	10.947	25.142	0.598	0.246
88.634	10.935	25.123	0.590	0.254
88.639	10.923	25.093	0.573	0.246
88.643	10.911	25.075	0.573	0.246
88.648	10.899	25.056	0.582	0.229
88.652	10.892	25.032	0.557	0.229
88.657	10.880	25.020	0.549	0.229
88.661	10.874	25.002	0.541	0.229
88.666	10.868	24.971	0.532	0.221
88.670	10.850	24.953	0.524	0.238
88.675	10.850	24.928	0.532	0.221
88.679	10.838	24.904	0.524	0.205
88.684	10.819	24.886	0.500	0.205
88.689	10.813	24.868	0.508	0.213
88.693	10.807	24.843	0.508	0.205
88.698	10.795	24.819	0.491	0.205
88.702	10.789	24.795	0.483	0.197
88.707	10.777	24.776	0.467	0.205
88.711	10.771	24.752	0.467	0.188
88.716	10.752	24.721	0.459	0.197
88.720	10.746	24.703	0.459	0.180
88.725	10.728	24.691	0.442	0.188
88.730	10.722	24.661	0.442	0.180
88.734	10.722	24.636	0.434	0.172
88.739	10.710	24.618	0.434	0.172
88.743	10.704	24.594	0.418	0.164
88.748	10.692	24.563	0.418	0.172
88.752	10.685	24.545	0.410	0.164
88.757	10.673	24.527	0.401	0.156
88.761	10.667	24.502	0.401	0.147
88.766	10.655	24.478	0.393	0.147
88.770	10.649	24.454	0.393	0.147
88.775	10.631	24.429	0.377	0.156
88.780	10.618	24.411	0.369	0.131
88.784	10.612	24.387	0.352	0.139
88.789	10.600	24.356	0.352	0.139
88.793	10.600	24.344	0.360	0.139
88.798	10.582	24.314	0.344	0.131
88.802	10.576	24.289	0.336	0.131
88.807	10.558	24.259	0.328	0.123
88.811	10.551	24.240	0.336	0.123
88.816	10.539	24.216	0.328	0.115
88.821	10.521	24.192	0.311	0.115
88.825	10.509	24.167	0.303	0.123
88.830	10.503	24.143	0.295	0.115
88.834	10.503	24.119	0.303	0.115
88.839	10.491	24.094	0.295	0.115
88.843	10.478	24.070	0.278	0.090
88.848	10.466	24.052	0.270	0.098
88.852	10.460	24.015	0.278	0.098
88.857	10.442	23.985	0.270	0.098
88.861	10.436	23.967	0.262	0.098
88.866	10.430	23.948	0.254	0.098
88.871	10.424	23.924	0.254	0.090
88.875	10.405	23.887	0.238	0.090
88.880	10.399	23.869	0.229	0.090
88.884	10.381	23.851	0.238	0.066
88.889	10.375	23.814	0.229	0.074
88.893	10.369	23.796	0.221	0.074
88.898	10.351	23.766	0.229	0.074
88.902	10.344	23.747	0.213	0.066
88.907	10.338	23.711	0.205	0.066
88.912	10.314	23.693	0.197	0.066
88.916	10.314	23.662	0.188	0.066
88.921	10.302	23.638	0.188	0.049
88.925	10.296	23.626	0.172	0.049
88.930	10.271	23.589	0.172	0.049
88.934	10.265	23.565	0.156	0.057
88.939	10.259	23.534	0.156	0.049
88.943	10.259	23.504	0.156	0.033
88.948	10.241	23.473	0.156	0.049
88.952	10.235	23.455	0.147	0.041
88.957	10.223	23.431	0.147	0.033
88.962	10.211	23.406	0.139	0.041
88.966	10.211	23.376	0.139	0.033
88.971	10.186	23.345	0.131	0.041
88.975	10.180	23.321	0.115	0.033
88.980	10.168	23.291	0.115	0.033
88.984	10.168	23.260	0.106	0.025
88.989	10.150	23.236	0.115	0.025
88.993	10.137	23.212	0.098	0.025
88.998	10.125	23.187	0.098	0.008
89.003	10.125	23.163	0.082	0.016
89.007	10.107	23.132	0.082	0.025
89.012	10.101	23.102	0.082	0.008
89.016	10.089	23.072	0.066	0.016
89.021	10.095	23.047	0.074	-0.000
89.025	10.064	23.017	0.066	-0.000
89.030	10.064	22.992	0.057	0.008
89.034	10.046	22.968	0.049	0.008
89.039	10.034	22.938	0.066	-0.000
89.043	10.034	22.919	0.049	-0.008
89.048	10.028	22.889	0.041	-0.008
89.053	10.010	22.858	0.041	-0.008
89.057	10.004	22.834	0.041	-0.016
89.062	9.991	22.816	0.033	-0.008
89.066	9.973	22.779	0.033	-0.008
89.071	9.973	22.749	0.033	-0.008
89.075	9.955	22.724	0.025	-0.016
89.080	9.949	22.694	0.016	-0.016
89.084	9.949	22.670	0.008	-0.016
89.089	9.937	22.639	0.016	-0.033
89.094	9.918	22.609	0.008	-0.008
89.098	9.912	22.572	-0.000	-0.025
89.103	9.900	22.554	-0.000	-0.033
89.107	9.888	22.530	-0.008	-0.025
89.112	9.870	22.499	-0.008	-0.041
89.116	9.864	22.463	-0.008	-0.025
89.121	9.857	22.444	-0.025	-0.041
89.125	9.845	22.408	-0.033	-0.033
89.130	9.833	22.377	-0.025	-0.049
89.134	9.833	22.365	-0.033	-0.041
89.139	9.815	22.323	-0.033	-0.049
89.144	9.797	22.304	-0.041	-0.033
89.148	9.790	22.268	-0.041	-0.041
89.153	9.784	22.244	-0.049	-0.057
89.157	9.772	22.219	-0.041	-0.033
89.162	9.754	22.177	-0.057	-0.041
89.166	9.748	22.164	-0.049	-0.049
89.171	9.730	22.128	-0.066	-0.049
89.175	9.717	22.110	-0.057	-0.049
89.180	9.717	22.061	-0.057	-0.057
89.185	9.693	22.043	-0.082	-0.049
89.189	9.687	22.012	-0.066	-0.066
89.194	9.681	21.988	-0.074	-0.057
89.198	9.669	21.963	-0.066	-0.057
89.203	9.657	21.927	-0.082	-0.057
89.207	9.638	21.903	-0.082	-0.066
89.212	9.632	21.878	-0.090	-0.074
89.216	9.632	21.842	-0.090	-0.074
89.221	9.608	21.817	-0.090	-0.074
89.225	9.608	21.787	-0.106	-0.082
89.230	9.590	21.763	-0.082	-0.074
89.235	9.571	21.726	-0.106	-0.074
89.239	9.553	21.696	-0.115	-0.074
89.244	9.547	21.677	-0.106	-0.074
89.248	9.541	21.647	-0.115	-0.066
89.253	9.529	21.616	-0.115	-0.082
89.257	9.516	21.580	-0.115	-0.090
89.262	9.510	21.543	-0.123	-0.082
89.266	9.486	21.525	-0.115	-0.082
89.271	9.480	21.495	-0.131	-0.082
89.276	9.462	21.464	-0.123	-0.090
89.280	9.456	21.446	-0.147	-0.098
89.285	9.437	21.409	-0.139	-0.098
89.289	9.419	21.385	-0.139	-0.098
89.294	9.413	21.349	-0.147	-0.090
89.298	9.395	21.324	-0.139	-0.106
89.303	9.389	21.294	-0.139	-0.090
89.307	9.370	21.269	-0.156	-0.098
89.312	9.358	21.233	-0.156	-0.106
89.316	9.358	21.209	-0.156	-0.098
89.321	9.340	21.178	-0.156	-0.098
89.326	9.322	21.148	-0.164	-0.098
89.330	9.309	21.123	-0.156	-0.106
89.335	9.285	21.093	-0.164	-0.115
89.339	9.279	21.062	-0.164	-0.098
89.344	9.273	21.038	-0.164	-0.098
89.348	9.249	20.995	-0.164	-0.098
89.353	9.236	20.965	-0.172	-0.098
89.357	9.218	20.947	-0.172	-0.098
89.362	9.212	20.910	-0.188	-0.106
89.367	9.194	20.886	-0.172	-0.115
89.371	9.188	20.861	-0.180	-0.106
89.376	9.163	20.825	-0.180	-0.115
89.380	9.157	20.795	-0.188	-0.115
89.385	9.133	20.764	-0.197	-0.123
89.389	9.121	20.746	-0.197	-0.123
89.394	9.115	20.709	-0.197	-0.115
89.398	9.096	20.679	-0.197	-0.123
89.403	9.090	20.648	-0.213	-0.131
89.407	9.078	20.618	-0.197	-0.123
89.412	9.066	20.594	-0.205	-0.131
89.417	9.048	20.563	-0.205	-0.131
89.421	9.036	20.533	-0.213	-0.131
89.426	9.017	20.508	-0.221	-0.131
89.430	9.011	20.472	-0.221	-0.115
89.435	8.999	20.441	-0.205	-0.131
89.439	8.975	20.423	-0.229	-0.139
89.444	8.975	20.393	-0.221	-0.131
89.448	8.956	20.356	-0.221	-0.131
89.453	8.938	20.326	-0.229	-0.131
89.458	8.926	20.295	-0.238	-0.147
89.462	8.914	20.259	-0.229	-0.139
89.467	8.902	20.247	-0.229	-0.139
89.471	8.883	20.204	-0.229	-0.139
89.476	8.883	20.173	-0.246	-0.139
89.480	8.865	20.149	-0.254	-0.147
89.485	8.853	20.119	-0.254	-0.147
89.489	8.835	20.082	-0.254	-0.147
89.494	8.829	20.064	-0.254	-0.147
89.498	8.816	20.033	-0.254	-0.164
89.503	8.792	19.997	-0.254	-0.147
89.508	8.774	19.973	-0.270	-0.156
89.512	8.755	19.942	-0.262	-0.156
89.517	8.755	19.912	-0.262	-0.156
89.521	8.743	19.875	-0.262	-0.156
89.526	8.731	19.851	-0.278	-0.156
89.530	8.713	19.826	-0.278	-0.164
89.535	8.695	19.784	-0.278	-0.164
89.539	8.682	19.766	-0.278	-0.164
89.544	8.670	19.741	-0.287	-0.164
89.549	8.658	19.705	-0.278	-0.156
89.553	8.640	19.668	-0.287	-0.164
89.558	8.634	19.644	-0.278	-0.172
89.562	8.615	19.607	-0.287	-0.164
89.567	8.603	19.583	-0.278	-0.164
89.571	8.597	19.559	-0.295	-0.164
89.576	8.585	19.528	-0.295	-0.164
89.580	8.567	19.492	-0.311	-0.172
89.585	8.561	19.461	-0.303	-0.164
89.589	8.536	19.431	-0.303	-0.172
89.594	8.530	19.412	-0.303	-0.164
89.599	8.512	19.376	-0.295	-0.180
89.603	8.512	19.345	-0.303	-0.172
89.608	8.488	19.315	-0.319	-0.172
89.612	8.481	19.285	-0.319	-0.180
89.617	8.457	19.260	-0.311	-0.180
89.621	8.457	19.224	-0.328	-0.164
89.626	8.433	19.199	-0.319	-0.172
89.630	8.421	19.169	-0.319	-0.180
89.635	8.408	19.138	-0.319	-0.172
89.640	8.408	19.102	-0.336	-0.188
89.644	8.378	19.072	-0.311	-0.188
89.649	8.372	19.047	-0.328	-0.188
89.653	8.354	19.011	-0.336	-0.180
89.658	8.348	18.986	-0.336	-0.180
89.662	8.329	18.950	-0.336	-0.188
89.667	8.317	18.919	-0.328	-0.172
89.671	8.299	18.907	-0.336	-0.197
89.676	8.287	18.865	-0.336	-0.197
89.680	8.281	18.840	-0.344	-0.188
89.685	8.256	18.804	-0.344	-0.180
89.690	8.244	18.773	-0.352	-0.197
89.694	8.238	18.749	-0.352	-0.197
89.699	8.220	18.712	-0.336	-0.197
89.703	8.214	18.688	-0.352	-0.197
89.708	8.201	18.651	-0.360	-0.188
89.712	8.189	18.621	-0.344	-0.205
89.717	8.171	18.597	-0.352	-0.197
89.721	8.153	18.560	-0.352	-0.205
89.726	8.147	18.530	-0.360	-0.197
89.731	8.141	18.505	-0.360	-0.197
89.735	8.122	18.475	-0.360	-0.205
89.740	8.104	18.444	-0.369	-0.205
89.744	8.086	18.408	-0.369	-0.197
89.749	8.086	18.390	-0.369	-0.205
89.753	8.067	18.353	-0.377	-0.197
89.758	8.049	18.323	-0.377	-0.213
89.762	8.037	18.298	-0.377	-0.205
89.767	8.025	18.262	-0.377	-0.205
89.771	8.007	18.237	-0.369	-0.221
89.776	8.000	18.213	-0.377	-0.213
89.781	7.988	18.177	-0.385	-0.213
89.785	7.964	18.140	-0.385	-0.213
89.790	7.952	18.122	-0.377	-0.213
89.794	7.940	18.091	-0.377	-0.221
89.799	7.934	18.055	-0.393	-0.213
89.803	7.915	18.030	-0.401	-0.221
89.808	7.903	17.994	-0.385	-0.221
89.812	7.885	17.970	-0.401	-0.213
89.817	7.879	17.939	-0.393	-0.213
89.822	7.860	17.909	-0.393	-0.238
89.826	7.848	17.884	-0.410	-0.229
89.831	7.824	17.836	-0.393	-0.229
89.835	7.818	17.817	-0.410	-0.221
89.840	7.806	17.787	-0.401	-0.213
89.844	7.800	17.763	-0.410	-0.229
89.849	7.781	17.720	-0.410	-0.229
89.853	7.751	17.696	-0.401	-0.221
89.858	7.751	17.659	-0.410	-0.221
89.862	7.739	17.635	-0.418	-0.238
89.867	7.727	17.604	-0.418	-0.229
89.872	7.702	17.574	-0.426	-0.229
89.876	7.678	17.543	-0.418	-0.229
89.881	7.678	17.519	-0.426	-0.221
89.885	7.660	17.489	-0.442	-0.229
89.890	7.647	17.452	-0.418	-0.229
89.894	7.629	17.422	-0.434	-0.238
89.899	7.623	17.397	-0.426	-0.229
89.903	7.593	17.361	-0.434	-0.238
89.908	7.586	17.336	-0.434	-0.238
89.913	7.580	17.300	-0.434	-0.229
89.917	7.562	17.282	-0.442	-0.229
89.922	7.550	17.239	-0.426	-0.246
89.926	7.526	17.215	-0.442	-0.246
89.931	7.513	17.184	-0.434	-0.246
89.935	7.501	17.148	-0.442	-0.238
89.940	7.483	17.117	-0.442	-0.246
89.944	7.465	17.087	-0.434	-0.246
89.949	7.459	17.062	-0.451	-0.238
89.953	7.434	17.038	-0.451	-0.246
89.958	7.422	17.008	-0.459	-0.238
89.963	7.404	16.977	-0.451	-0.238
89.967	7.386	16.947	-0.459	-0.254
89.972	7.379	16.916	-0.451	-0.254
89.976	7.361	16.886	-0.459	-0.238
89.981	7.343	16.849	-0.467	-0.262
89.985	7.325	16.825	-0.467	-0.246
89.990	7.306	16.794	-0.467	-0.254
89.994	7.294	16.764	-0.467	-0.246
89.999	7.282	16.740	-0.483	-0.262
90.004	7.258	16.709	-0.467	-0.254
90.008	7.246	16.667	-0.475	-0.262
90.013	7.227	16.648	-0.483	-0.262
90.017	7.221	16.606	-0.483	-0.262
90.022	7.197	16.575	-0.491	-0.270
90.026	7.172	16.551	-0.491	-0.270
90.031	7.172	16.527	-0.491	-0.262
90.035	7.154	16.496	-0.483	-0.254
90.040	7.136	16.460	-0.500	-0.270
90.044	7.118	16.435	-0.483	-0.270
90.049	7.093	16.405	-0.500	-0.270
90.054	7.081	16.374	-0.491	-0.262
90.058	7.063	16.338	-0.508	-0.278
90.063	7.045	16.301	-0.483	-0.278
90.067	7.039	16.283	-0.500	-0.278
90.072	7.014	16.253	-0.508	-0.278
90.076	7.002	16.222	-0.516	-0.287
90.081	6.984	16.192	-0.508	-0.287
90.085	6.972	16.155	-0.516	-0.278
90.090	6.953	16.125	-0.532	-0.295
90.095	6.947	16.094	-0.516	-0.278
90.099	6.923	16.064	-0.524	-0.295
90.104	6.899	16.046	-0.524	-0.295
90.108	6.886	16.009	-0.532	-0.303
90.113	6.880	15.973	-0.524	-0.278
90.117	6.850	15.948	-0.541	-0.287
90.122	6.832	15.924	-0.541	-0.295
90.126	6.825	15.893	-0.541	-0.295
90.131	6.801	15.863	-0.541	-0.295
90.135	6.795	15.826	-0.541	-0.295
90.140	6.771	15.802	-0.549	-0.295
90.145	6.746	15.759	-0.541	-0.303
90.149	6.734	15.741	-0.557	-0.295
90.154	6.716	15.699	-0.565	-0.303
90.158	6.698	15.680	-0.557	-0.295
90.163	6.685	15.644	-0.565	-0.303
90.167	6.667	15.613	-0.573	-0.303
90.172	6.649	15.577	-0.565	-0.303
90.176	6.637	15.546	-0.573	-0.303
90.181	6.618	15.522	-0.565	-0.311
90.186	6.606	15.492	-0.573	-0.303
90.190	6.594	15.455	-0.565	-0.303
90.195	6.582	15.425	-0.573	-0.319
90.199	6.564	15.388	-0.582	-0.319
90.204	6.545	15.364	-0.598	-0.319
90.208	6.527	15.321	-0.590	-0.319
90.213	6.503	15.303	-0.598	-0.311
90.217	6.491	15.272	-0.590	-0.319
90.222	6.485	15.242	-0.598	-0.319
90.226	6.454	15.212	-0.590	-0.319
90.231	6.448	15.187	-0.606	-0.319
90.236	6.418	15.145	-0.614	-0.328
90.240	6.411	15.120	-0.598	-0.319
90.245	6.399	15.078	-0.614	-0.336
90.249	6.381	15.047	-0.614	-0.336
90.254	6.363	15.017	-0.623	-0.344
90.258	6.344	14.998	-0.623	-0.336
90.263	6.326	14.962	-0.631	-0.344
90.267	6.314	14.925	-0.639	-0.336
90.272	6.302	14.901	-0.639	-0.328
90.277	6.278	14.871	-0.631	-0.344
90.281	6.271	14.834	-0.655	-0.344
90.286	6.247	14.798	-0.655	-0.344
90.290	6.229	14.773	-0.639	-0.344
90.295	6.217	14.743	-0.655	-0.344
90.299	6.204	14.706	-0.655	-0.344
90.304	6.192	14.676	-0.647	-0.352
90.308	6.162	14.658	-0.663	-0.360
90.313	6.150	14.621	-0.680	-0.360
90.317	6.131	14.584	-0.680	-0.369
90.322	6.113	14.554	-0.663	-0.352
90.327	6.089	14.524	-0.672	-0.360
90.331	6.077	14.487	-0.680	-0.369
90.336	6.052	14.450	-0.680	-0.369
90.340	6.040	14.420	-0.680	-0.377
90.345	6.016	14.396	-0.688	-0.369
90.349	6.010	14.371	-0.713	-0.377
90.354	5.991	14.341	-0.713	-0.377
90.358	5.967	14.304	-0.704	-0.377
90.363	5.949	14.262	-0.713	-0.377
90.368	5.930	14.231	-0.713	-0.369
90.372	5.912	14.207	-0.721	-0.377
90.377	5.894	14.177	-0.721	-0.369
90.381	5.888	14.134	-0.721	-0.385
90.386	5.870	14.116	-0.737	-0.377
90.390	5.845	14.079	-0.729	-0.377
90.395	5.827	14.043	-0.729	-0.393
90.399	5.815	14.006	-0.745	-0.393
90.404	5.803	13.970	-0.745	-0.377
90.408	5.784	13.951	-0.745	-0.385
90.413	5.766	13.915	-0.737	-0.401
90.418	5.736	13.884	-0.745	-0.393
90.422	5.730	13.848	-0.754	-0.401
90.427	5.711	13.811	-0.754	-0.401
90.431	5.705	13.781	-0.762	-0.393
90.436	5.687	13.756	-0.770	-0.401
90.440	5.663	13.720	-0.770	-0.410
90.445	5.638	13.677	-0.770	-0.401
90.449	5.632	13.653	-0.786	-0.401
90.454	5.614	13.622	-0.786	-0.418
90.459	5.590	13.580	-0.786	-0.418
90.463	5.571	13.549	-0.795	-0.418
90.468	5.571	13.519	-0.795	-0.410
90.472	5.547	13.495	-0.803	-0.426
90.477	5.523	13.452	-0.811	-0.426
90.481	5.504	13.434	-0.819	-0.434
90.486	5.486	13.391	-0.811	-0.418
90.490	5.462	13.367	-0.827	-0.418
90.495	5.443	13.324	-0.827	-0.426
90.499	5.431	13.288	-0.835	-0.426
90.504	5.413	13.251	-0.827	-0.418
90.509	5.401	13.233	-0.827	-0.434
90.513	5.376	13.190	-0.844	-0.434
90.518	5.370	13.160	-0.860	-0.451
90.522	5.340	13.123	-0.852	-0.442
90.527	5.334	13.093	-0.852	-0.442
90.531	5.297	13.062	-0.868	-0.442
90.536	5.291	13.026	-0.868	-0.451
90.540	5.267	12.989	-0.860	-0.451
90.545	5.255	12.953	-0.876	-0.459
90.550	5.230	12.928	-0.885	-0.459
90.554	5.224	12.892	-0.876	-0.451
90.559	5.200	12.855	-0.885	-0.459
90.563	5.182	12.825	-0.885	-0.467
90.568	5.169	12.776	-0.901	-0.467
90.572	5.133	12.764	-0.909	-0.467
90.577	5.127	12.721	-0.901	-0.475
90.581	5.109	12.691	-0.909	-0.467
90.586	5.096	12.661	-0.917	-0.467
90.590	5.060	12.630	-0.926	-0.467
90.595	5.054	12.594	-0.926	-0.491
90.600	5.035	12.545	-0.926	-0.467
90.604	5.023	12.521	-0.934	-0.483
90.609	4.999	12.484	-0.934	-0.491
90.613	4.981	12.454	-0.942	-0.483
90.618	4.969	12.417	-0.950	-0.483
90.622	4.950	12.380	-0.950	-0.483
90.627	4.920	12.344	-0.967	-0.491
90.631	4.908	12.307	-0.967	-0.491
90.636	4.877	12.283	-0.967	-0.500
90.641	4.871	12.234	-0.983	-0.508
90.645	4.847	12.210	-0.967	-0.500
90.650	4.835	12.180	-0.983	-0.500
90.654	4.804	12.143	-0.983	-0.491
90.659	4.786	12.107	-0.991	-0.508
90.663	4.768	12.076	-1.007	-0.508
90.668	4.743	12.027	-0.999	-0.516
90.672	4.719	12.003	-1.007	-0.516
90.677	4.707	11.960	-1.016	-0.524
90.681	4.688	11.930	-1.016	-0.532
90.686	4.664	11.893	-1.032	-0.516
90.691	4.646	11.857	-1.032	-0.524
90.695	4.628	11.826	-1.024	-0.532
90.700	4.609	11.790	-1.032	-0.541
90.704	4.591	11.753	-1.048	-0.532
90.709	4.567	11.723	-1.048	-0.541
90.713	4.548	11.686	-1.057	-0.532
90.718	4.524	11.656	-1.057	-0.549
90.722	4.512	11.607	-1.065	-0.541
90.727	4.488	11.571	-1.065	-0.541
90.732	4.475	11.540	-1.073	-0.549
90.736	4.451	11.504	-1.089	-0.557
90.741	4.439	11.473	-1.089	-0.565
90.745	4.414	11.431	-1.098	-0.549
90.750	4.390	11.394	-1.098	-0.565
